# Time Tags Distribution
# 2024-08-09 13:21:48
# Unit Time Diff: s
# Unit Count: 1
# Time Diff ; Count
 6.2251877E-009 ;  1.3000000E+004
 6.2351960E-009 ;  1.3982000E+004
 6.2452043E-009 ;  1.3217000E+004
 6.2552127E-009 ;  1.1412000E+004
 6.2652210E-009 ;  1.4460000E+004
 6.2752294E-009 ;  1.1634000E+004
 6.2852377E-009 ;  1.3093000E+004
 6.2952460E-009 ;  1.2893000E+004
 6.3052544E-009 ;  1.2134000E+004
 6.3152627E-009 ;  1.3441000E+004
 6.3252711E-009 ;  1.2032000E+004
 6.3352794E-009 ;  1.3638000E+004
 6.3452877E-009 ;  1.2169000E+004
 6.3552961E-009 ;  1.2809000E+004
 6.3653044E-009 ;  1.2356000E+004
 6.3753128E-009 ;  1.2610000E+004
 6.3853211E-009 ;  1.1395000E+004
 6.3953294E-009 ;  1.3618000E+004
 6.4053378E-009 ;  1.1897000E+004
 6.4153461E-009 ;  1.1072000E+004
 6.4253545E-009 ;  1.3815000E+004
 6.4353628E-009 ;  1.0976000E+004
 6.4453711E-009 ;  1.2784000E+004
 6.4553795E-009 ;  1.2581000E+004
 6.4653878E-009 ;  1.2289000E+004
 6.4753962E-009 ;  1.1067000E+004
 6.4854045E-009 ;  1.2590000E+004
 6.4954128E-009 ;  1.2933000E+004
 6.5054212E-009 ;  1.1360000E+004
 6.5154295E-009 ;  1.2074000E+004
 6.5254379E-009 ;  1.2606000E+004
 6.5354462E-009 ;  1.1631000E+004
 6.5454545E-009 ;  1.1730000E+004
 6.5554629E-009 ;  1.2905000E+004
 6.5654712E-009 ;  1.0098000E+004
 6.5754796E-009 ;  1.3203000E+004
 6.5854879E-009 ;  1.1196000E+004
 6.5954962E-009 ;  1.1907000E+004
 6.6055046E-009 ;  1.1162000E+004
 6.6155129E-009 ;  1.2167000E+004
 6.6255213E-009 ;  1.1894000E+004
 6.6355296E-009 ;  1.0719000E+004
 6.6455379E-009 ;  1.1941000E+004
 6.6555463E-009 ;  1.1708000E+004
 6.6655546E-009 ;  1.1972000E+004
 6.6755630E-009 ;  1.1261000E+004
 6.6855713E-009 ;  1.1624000E+004
 6.6955796E-009 ;  1.1686000E+004
 6.7055880E-009 ;  1.1095000E+004
 6.7155963E-009 ;  9.9290000E+003
 6.7256047E-009 ;  1.2764000E+004
 6.7356130E-009 ;  1.1282000E+004
 6.7456214E-009 ;  1.1658000E+004
 6.7556297E-009 ;  9.8840000E+003
 6.7656380E-009 ;  1.2351000E+004
 6.7756464E-009 ;  1.1015000E+004
 6.7856547E-009 ;  1.1264000E+004
 6.7956631E-009 ;  9.6240000E+003
 6.8056714E-009 ;  1.2807000E+004
 6.8156797E-009 ;  1.1006000E+004
 6.8256881E-009 ;  1.0201000E+004
 6.8356964E-009 ;  1.1736000E+004
 6.8457048E-009 ;  1.1084000E+004
 6.8557131E-009 ;  1.0238000E+004
 6.8657214E-009 ;  1.2339000E+004
 6.8757298E-009 ;  1.0571000E+004
 6.8857381E-009 ;  1.1041000E+004
 6.8957465E-009 ;  1.0138000E+004
 6.9057548E-009 ;  9.7340000E+003
 6.9157631E-009 ;  1.2945000E+004
 6.9257715E-009 ;  9.6160000E+003
 6.9357798E-009 ;  1.0432000E+004
 6.9457882E-009 ;  1.0658000E+004
 6.9557965E-009 ;  1.0415000E+004
 6.9658048E-009 ;  1.1833000E+004
 6.9758132E-009 ;  9.8500000E+003
 6.9858215E-009 ;  1.1395000E+004
 6.9958299E-009 ;  1.0128000E+004
 7.0058382E-009 ;  1.0219000E+004
 7.0158465E-009 ;  1.0889000E+004
 7.0258549E-009 ;  9.5070000E+003
 7.0358632E-009 ;  1.1349000E+004
 7.0458716E-009 ;  1.0084000E+004
 7.0558799E-009 ;  1.0212000E+004
 7.0658882E-009 ;  1.0560000E+004
 7.0758966E-009 ;  1.0322000E+004
 7.0859049E-009 ;  1.0246000E+004
 7.0959133E-009 ;  1.1143000E+004
 7.1059216E-009 ;  8.9580000E+003
 7.1159299E-009 ;  1.0261000E+004
 7.1259383E-009 ;  1.1804000E+004
 7.1359466E-009 ;  8.1030000E+003
 7.1459550E-009 ;  1.1124000E+004
 7.1559633E-009 ;  9.9780000E+003
 7.1659716E-009 ;  1.0503000E+004
 7.1759800E-009 ;  9.4700000E+003
 7.1859883E-009 ;  9.7100000E+003
 7.1959967E-009 ;  1.0658000E+004
 7.2060050E-009 ;  9.2710000E+003
 7.2160133E-009 ;  9.2300000E+003
 7.2260217E-009 ;  1.1634000E+004
 7.2360300E-009 ;  8.7690000E+003
 7.2460384E-009 ;  9.2560000E+003
 7.2560467E-009 ;  1.1117000E+004
 7.2660550E-009 ;  9.1220000E+003
 7.2760634E-009 ;  9.8360000E+003
 7.2860717E-009 ;  9.4230000E+003
 7.2960801E-009 ;  1.0589000E+004
 7.3060884E-009 ;  9.8520000E+003
 7.3160967E-009 ;  9.1980000E+003
 7.3261051E-009 ;  9.0430000E+003
 7.3361134E-009 ;  1.0229000E+004
 7.3461218E-009 ;  9.4930000E+003
 7.3561301E-009 ;  9.5210000E+003
 7.3661384E-009 ;  9.3050000E+003
 7.3761468E-009 ;  9.2890000E+003
 7.3861551E-009 ;  1.0511000E+004
 7.3961635E-009 ;  8.3640000E+003
 7.4061718E-009 ;  9.9610000E+003
 7.4161802E-009 ;  9.4460000E+003
 7.4261885E-009 ;  8.3600000E+003
 7.4361968E-009 ;  1.0608000E+004
 7.4462052E-009 ;  8.2020000E+003
 7.4562135E-009 ;  1.1938000E+004
 7.4662219E-009 ;  7.6470000E+003
 7.4762302E-009 ;  9.9020000E+003
 7.4862385E-009 ;  9.4010000E+003
 7.4962469E-009 ;  8.5580000E+003
 7.5062552E-009 ;  8.8150000E+003
 7.5162636E-009 ;  9.9450000E+003
 7.5262719E-009 ;  1.0198000E+004
 7.5362802E-009 ;  8.8240000E+003
 7.5462886E-009 ;  8.5870000E+003
 7.5562969E-009 ;  8.5660000E+003
 7.5663053E-009 ;  9.4180000E+003
 7.5763136E-009 ;  9.0520000E+003
 7.5863219E-009 ;  9.7510000E+003
 7.5963303E-009 ;  8.2260000E+003
 7.6063386E-009 ;  9.2320000E+003
 7.6163470E-009 ;  8.1100000E+003
 7.6263553E-009 ;  1.0676000E+004
 7.6363636E-009 ;  6.9860000E+003
 7.6463720E-009 ;  1.0847000E+004
 7.6563803E-009 ;  8.0200000E+003
 7.6663887E-009 ;  8.4230000E+003
 7.6763970E-009 ;  9.7800000E+003
 7.6864053E-009 ;  8.3640000E+003
 7.6964137E-009 ;  1.0076000E+004
 7.7064220E-009 ;  7.4530000E+003
 7.7164304E-009 ;  8.4630000E+003
 7.7264387E-009 ;  7.8890000E+003
 7.7364470E-009 ;  9.0130000E+003
 7.7464554E-009 ;  9.3660000E+003
 7.7564637E-009 ;  8.8330000E+003
 7.7664721E-009 ;  8.0250000E+003
 7.7764804E-009 ;  8.2920000E+003
 7.7864887E-009 ;  7.9520000E+003
 7.7964971E-009 ;  9.9200000E+003
 7.8065054E-009 ;  6.9560000E+003
 7.8165138E-009 ;  1.0404000E+004
 7.8265221E-009 ;  8.1530000E+003
 7.8365304E-009 ;  8.0130000E+003
 7.8465388E-009 ;  9.2500000E+003
 7.8565471E-009 ;  7.0160000E+003
 7.8665555E-009 ;  9.6160000E+003
 7.8765638E-009 ;  7.3180000E+003
 7.8865721E-009 ;  8.4790000E+003
 7.8965805E-009 ;  9.0930000E+003
 7.9065888E-009 ;  7.6090000E+003
 7.9165972E-009 ;  9.4670000E+003
 7.9266055E-009 ;  6.8350000E+003
 7.9366138E-009 ;  7.8060000E+003
 7.9466222E-009 ;  9.5920000E+003
 7.9566305E-009 ;  7.9480000E+003
 7.9666389E-009 ;  7.5630000E+003
 7.9766472E-009 ;  8.9020000E+003
 7.9866555E-009 ;  8.3810000E+003
 7.9966639E-009 ;  7.5150000E+003
 8.0066722E-009 ;  8.2690000E+003
 8.0166806E-009 ;  8.7320000E+003
 8.0266889E-009 ;  7.2860000E+003
 8.0366972E-009 ;  8.0180000E+003
 8.0467056E-009 ;  8.7660000E+003
 8.0567139E-009 ;  7.8680000E+003
 8.0667223E-009 ;  7.3080000E+003
 8.0767306E-009 ;  8.9750000E+003
 8.0867389E-009 ;  6.7960000E+003
 8.0967473E-009 ;  7.5890000E+003
 8.1067556E-009 ;  8.4770000E+003
 8.1167640E-009 ;  7.8930000E+003
 8.1267723E-009 ;  7.5470000E+003
 8.1367807E-009 ;  9.0160000E+003
 8.1467890E-009 ;  6.7450000E+003
 8.1567973E-009 ;  7.7880000E+003
 8.1668057E-009 ;  8.3830000E+003
 8.1768140E-009 ;  7.7200000E+003
 8.1868224E-009 ;  7.9970000E+003
 8.1968307E-009 ;  7.6630000E+003
 8.2068390E-009 ;  7.6890000E+003
 8.2168474E-009 ;  7.5950000E+003
 8.2268557E-009 ;  7.5000000E+003
 8.2368641E-009 ;  8.2480000E+003
 8.2468724E-009 ;  7.8570000E+003
 8.2568807E-009 ;  6.6370000E+003
 8.2668891E-009 ;  8.5660000E+003
 8.2768974E-009 ;  6.7470000E+003
 8.2869058E-009 ;  7.9760000E+003
 8.2969141E-009 ;  7.8030000E+003
 8.3069224E-009 ;  7.1370000E+003
 8.3169308E-009 ;  8.0780000E+003
 8.3269391E-009 ;  7.1120000E+003
 8.3369475E-009 ;  8.1690000E+003
 8.3469558E-009 ;  7.1770000E+003
 8.3569641E-009 ;  7.5990000E+003
 8.3669725E-009 ;  7.3300000E+003
 8.3769808E-009 ;  7.5690000E+003
 8.3869892E-009 ;  6.7790000E+003
 8.3969975E-009 ;  8.0150000E+003
 8.4070058E-009 ;  7.0000000E+003
 8.4170142E-009 ;  6.5620000E+003
 8.4270225E-009 ;  8.2570000E+003
 8.4370309E-009 ;  6.4220000E+003
 8.4470392E-009 ;  7.6180000E+003
 8.4570475E-009 ;  7.4350000E+003
 8.4670559E-009 ;  7.3120000E+003
 8.4770642E-009 ;  6.7340000E+003
 8.4870726E-009 ;  7.4260000E+003
 8.4970809E-009 ;  7.7650000E+003
 8.5070892E-009 ;  6.7810000E+003
 8.5170976E-009 ;  7.3920000E+003
 8.5271059E-009 ;  7.4480000E+003
 8.5371143E-009 ;  7.0960000E+003
 8.5471226E-009 ;  6.9150000E+003
 8.5571309E-009 ;  7.7340000E+003
 8.5671393E-009 ;  6.0120000E+003
 8.5771476E-009 ;  8.1270000E+003
 8.5871560E-009 ;  6.6350000E+003
 8.5971643E-009 ;  7.1990000E+003
 8.6071726E-009 ;  6.6770000E+003
 8.6171810E-009 ;  7.4340000E+003
 8.6271893E-009 ;  7.0900000E+003
 8.6371977E-009 ;  6.6840000E+003
 8.6472060E-009 ;  7.0270000E+003
 8.6572143E-009 ;  6.9290000E+003
 8.6672227E-009 ;  7.2860000E+003
 8.6772310E-009 ;  6.5430000E+003
 8.6872394E-009 ;  7.0490000E+003
 8.6972477E-009 ;  7.2860000E+003
 8.7072560E-009 ;  6.7720000E+003
 8.7172644E-009 ;  5.9880000E+003
 8.7272727E-009 ;  7.6400000E+003
 8.7372811E-009 ;  6.9460000E+003
 8.7472894E-009 ;  6.8930000E+003
 8.7572977E-009 ;  5.8670000E+003
 8.7673061E-009 ;  7.4590000E+003
 8.7773144E-009 ;  6.5480000E+003
 8.7873228E-009 ;  6.7960000E+003
 8.7973311E-009 ;  5.8190000E+003
 8.8073394E-009 ;  7.8490000E+003
 8.8173478E-009 ;  6.6920000E+003
 8.8273561E-009 ;  6.1760000E+003
 8.8373645E-009 ;  6.9730000E+003
 8.8473728E-009 ;  6.7130000E+003
 8.8573812E-009 ;  6.0960000E+003
 8.8673895E-009 ;  7.4510000E+003
 8.8773978E-009 ;  6.5530000E+003
 8.8874062E-009 ;  6.7800000E+003
 8.8974145E-009 ;  6.2620000E+003
 8.9074229E-009 ;  5.8360000E+003
 8.9174312E-009 ;  7.7570000E+003
 8.9274395E-009 ;  5.9380000E+003
 8.9374479E-009 ;  6.2880000E+003
 8.9474562E-009 ;  6.7130000E+003
 8.9574646E-009 ;  6.4760000E+003
 8.9674729E-009 ;  6.9000000E+003
 8.9774812E-009 ;  5.9660000E+003
 8.9874896E-009 ;  7.0050000E+003
 8.9974979E-009 ;  6.0950000E+003
 9.0075063E-009 ;  6.3040000E+003
 9.0175146E-009 ;  6.5550000E+003
 9.0275229E-009 ;  5.8490000E+003
 9.0375313E-009 ;  6.9610000E+003
 9.0475396E-009 ;  6.2060000E+003
 9.0575480E-009 ;  6.2800000E+003
 9.0675563E-009 ;  6.5120000E+003
 9.0775646E-009 ;  6.0510000E+003
 9.0875730E-009 ;  6.3350000E+003
 9.0975813E-009 ;  6.7110000E+003
 9.1075897E-009 ;  5.4410000E+003
 9.1175980E-009 ;  6.3450000E+003
 9.1276063E-009 ;  7.1870000E+003
 9.1376147E-009 ;  5.1260000E+003
 9.1476230E-009 ;  6.9080000E+003
 9.1576314E-009 ;  6.4110000E+003
 9.1676397E-009 ;  6.4910000E+003
 9.1776480E-009 ;  5.8410000E+003
 9.1876564E-009 ;  6.0520000E+003
 9.1976647E-009 ;  6.7220000E+003
 9.2076731E-009 ;  5.6460000E+003
 9.2176814E-009 ;  5.7740000E+003
 9.2276897E-009 ;  7.0690000E+003
 9.2376981E-009 ;  5.4200000E+003
 9.2477064E-009 ;  5.8210000E+003
 9.2577148E-009 ;  7.1510000E+003
 9.2677231E-009 ;  5.5920000E+003
 9.2777314E-009 ;  6.0770000E+003
 9.2877398E-009 ;  5.7700000E+003
 9.2977481E-009 ;  6.5650000E+003
 9.3077565E-009 ;  6.0980000E+003
 9.3177648E-009 ;  5.8640000E+003
 9.3277731E-009 ;  5.6460000E+003
 9.3377815E-009 ;  6.4000000E+003
 9.3477898E-009 ;  5.9660000E+003
 9.3577982E-009 ;  5.9900000E+003
 9.3678065E-009 ;  5.8100000E+003
 9.3778148E-009 ;  5.5070000E+003
 9.3878232E-009 ;  6.5050000E+003
 9.3978315E-009 ;  5.2120000E+003
 9.4078399E-009 ;  6.1810000E+003
 9.4178482E-009 ;  6.0880000E+003
 9.4278565E-009 ;  5.2200000E+003
 9.4378649E-009 ;  6.5630000E+003
 9.4478732E-009 ;  5.1260000E+003
 9.4578816E-009 ;  7.2520000E+003
 9.4678899E-009 ;  4.8340000E+003
 9.4778982E-009 ;  6.2050000E+003
 9.4879066E-009 ;  5.9230000E+003
 9.4979149E-009 ;  5.2530000E+003
 9.5079233E-009 ;  5.4200000E+003
 9.5179316E-009 ;  6.1950000E+003
 9.5279399E-009 ;  6.4380000E+003
 9.5379483E-009 ;  5.7790000E+003
 9.5479566E-009 ;  5.4470000E+003
 9.5579650E-009 ;  5.3700000E+003
 9.5679733E-009 ;  6.0530000E+003
 9.5779817E-009 ;  5.8990000E+003
 9.5879900E-009 ;  6.1380000E+003
 9.5979983E-009 ;  5.2010000E+003
 9.6080067E-009 ;  5.8480000E+003
 9.6180150E-009 ;  5.0640000E+003
 9.6280234E-009 ;  6.6600000E+003
 9.6380317E-009 ;  4.3480000E+003
 9.6480400E-009 ;  6.7770000E+003
 9.6580484E-009 ;  5.1940000E+003
 9.6680567E-009 ;  5.2190000E+003
 9.6780651E-009 ;  6.0250000E+003
 9.6880734E-009 ;  5.0950000E+003
 9.6980817E-009 ;  6.3810000E+003
 9.7080901E-009 ;  4.8350000E+003
 9.7180984E-009 ;  5.4060000E+003
 9.7281068E-009 ;  5.0720000E+003
 9.7381151E-009 ;  5.6720000E+003
 9.7481234E-009 ;  6.0020000E+003
 9.7581318E-009 ;  5.6860000E+003
 9.7681401E-009 ;  5.2580000E+003
 9.7781485E-009 ;  5.3040000E+003
 9.7881568E-009 ;  5.2650000E+003
 9.7981651E-009 ;  6.2080000E+003
 9.8081735E-009 ;  4.2070000E+003
 9.8181818E-009 ;  6.5890000E+003
 9.8281902E-009 ;  5.2070000E+003
 9.8381985E-009 ;  5.0130000E+003
 9.8482068E-009 ;  5.8240000E+003
 9.8582152E-009 ;  4.3310000E+003
 9.8682235E-009 ;  6.1980000E+003
 9.8782319E-009 ;  4.7480000E+003
 9.8882402E-009 ;  5.3040000E+003
 9.8982485E-009 ;  5.6380000E+003
 9.9082569E-009 ;  4.7530000E+003
 9.9182652E-009 ;  6.2080000E+003
 9.9282736E-009 ;  4.4760000E+003
 9.9382819E-009 ;  5.0260000E+003
 9.9482902E-009 ;  6.1960000E+003
 9.9582986E-009 ;  5.1080000E+003
 9.9683069E-009 ;  4.9100000E+003
 9.9783153E-009 ;  5.7120000E+003
 9.9883236E-009 ;  5.4690000E+003
 9.9983319E-009 ;  4.9080000E+003
 1.0008340E-008 ;  5.2930000E+003
 1.0018349E-008 ;  5.6800000E+003
 1.0028357E-008 ;  4.7050000E+003
 1.0038365E-008 ;  5.2140000E+003
 1.0048374E-008 ;  5.5180000E+003
 1.0058382E-008 ;  5.0050000E+003
 1.0068390E-008 ;  4.8660000E+003
 1.0078399E-008 ;  5.8010000E+003
 1.0088407E-008 ;  4.5130000E+003
 1.0098415E-008 ;  5.0720000E+003
 1.0108424E-008 ;  5.4090000E+003
 1.0118432E-008 ;  5.0010000E+003
 1.0128440E-008 ;  4.7880000E+003
 1.0138449E-008 ;  5.8470000E+003
 1.0148457E-008 ;  4.4360000E+003
 1.0158465E-008 ;  5.1290000E+003
 1.0168474E-008 ;  5.3320000E+003
 1.0178482E-008 ;  4.9470000E+003
 1.0188490E-008 ;  5.1370000E+003
 1.0198499E-008 ;  4.9390000E+003
 1.0208507E-008 ;  5.0090000E+003
 1.0218515E-008 ;  4.9510000E+003
 1.0228524E-008 ;  4.7800000E+003
 1.0238532E-008 ;  5.2860000E+003
 1.0248540E-008 ;  5.0200000E+003
 1.0258549E-008 ;  4.5140000E+003
 1.0268557E-008 ;  5.5170000E+003
 1.0278565E-008 ;  4.4920000E+003
 1.0288574E-008 ;  5.0530000E+003
 1.0298582E-008 ;  5.0230000E+003
 1.0308590E-008 ;  4.4340000E+003
 1.0318599E-008 ;  5.2920000E+003
 1.0328607E-008 ;  4.8530000E+003
 1.0338616E-008 ;  5.3760000E+003
 1.0348624E-008 ;  4.6490000E+003
 1.0358632E-008 ;  4.9060000E+003
 1.0368641E-008 ;  4.7850000E+003
 1.0378649E-008 ;  4.9120000E+003
 1.0388657E-008 ;  4.5280000E+003
 1.0398666E-008 ;  5.4620000E+003
 1.0408674E-008 ;  4.8620000E+003
 1.0418682E-008 ;  4.4780000E+003
 1.0428691E-008 ;  5.4060000E+003
 1.0438699E-008 ;  4.2980000E+003
 1.0448707E-008 ;  5.1370000E+003
 1.0458716E-008 ;  4.8790000E+003
 1.0468724E-008 ;  4.9280000E+003
 1.0478732E-008 ;  4.4490000E+003
 1.0488741E-008 ;  5.0150000E+003
 1.0498749E-008 ;  5.1910000E+003
 1.0508757E-008 ;  4.5750000E+003
 1.0518766E-008 ;  4.9110000E+003
 1.0528774E-008 ;  4.8350000E+003
 1.0538782E-008 ;  4.8110000E+003
 1.0548791E-008 ;  4.7750000E+003
 1.0558799E-008 ;  5.1170000E+003
 1.0568807E-008 ;  4.0610000E+003
 1.0578816E-008 ;  5.4650000E+003
 1.0588824E-008 ;  4.6080000E+003
 1.0598832E-008 ;  4.8140000E+003
 1.0608841E-008 ;  4.5360000E+003
 1.0618849E-008 ;  5.0820000E+003
 1.0628857E-008 ;  4.8930000E+003
 1.0638866E-008 ;  4.4510000E+003
 1.0648874E-008 ;  5.0490000E+003
 1.0658882E-008 ;  4.7780000E+003
 1.0668891E-008 ;  5.0590000E+003
 1.0678899E-008 ;  4.7110000E+003
 1.0688907E-008 ;  4.8390000E+003
 1.0698916E-008 ;  4.8420000E+003
 1.0708924E-008 ;  4.6240000E+003
 1.0718932E-008 ;  4.2170000E+003
 1.0728941E-008 ;  5.2890000E+003
 1.0738949E-008 ;  4.8450000E+003
 1.0748957E-008 ;  4.8400000E+003
 1.0758966E-008 ;  4.2040000E+003
 1.0768974E-008 ;  5.2380000E+003
 1.0778982E-008 ;  4.7480000E+003
 1.0788991E-008 ;  4.9010000E+003
 1.0798999E-008 ;  4.1240000E+003
 1.0809008E-008 ;  5.6500000E+003
 1.0819016E-008 ;  4.7150000E+003
 1.0829024E-008 ;  4.3360000E+003
 1.0839033E-008 ;  5.2370000E+003
 1.0849041E-008 ;  4.8380000E+003
 1.0859049E-008 ;  4.3260000E+003
 1.0869058E-008 ;  5.2600000E+003
 1.0879066E-008 ;  4.4910000E+003
 1.0889074E-008 ;  4.8130000E+003
 1.0899083E-008 ;  4.1890000E+003
 1.0909091E-008 ;  4.2210000E+003
 1.0919099E-008 ;  5.6530000E+003
 1.0929108E-008 ;  4.2930000E+003
 1.0939116E-008 ;  4.4560000E+003
 1.0949124E-008 ;  4.5570000E+003
 1.0959133E-008 ;  4.8060000E+003
 1.0969141E-008 ;  5.1830000E+003
 1.0979149E-008 ;  4.5200000E+003
 1.0989158E-008 ;  4.9880000E+003
 1.0999166E-008 ;  4.5330000E+003
 1.1009174E-008 ;  4.4980000E+003
 1.1019183E-008 ;  4.8550000E+003
 1.1029191E-008 ;  4.4140000E+003
 1.1039199E-008 ;  5.1490000E+003
 1.1049208E-008 ;  4.4970000E+003
 1.1059216E-008 ;  4.5660000E+003
 1.1069224E-008 ;  4.7830000E+003
 1.1079233E-008 ;  4.6340000E+003
 1.1089241E-008 ;  4.5760000E+003
 1.1099249E-008 ;  4.9980000E+003
 1.1109258E-008 ;  4.1170000E+003
 1.1119266E-008 ;  4.7960000E+003
 1.1129274E-008 ;  5.4050000E+003
 1.1139283E-008 ;  3.7020000E+003
 1.1149291E-008 ;  5.2720000E+003
 1.1159299E-008 ;  4.6270000E+003
 1.1169308E-008 ;  4.9430000E+003
 1.1179316E-008 ;  4.4270000E+003
 1.1189324E-008 ;  4.5120000E+003
 1.1199333E-008 ;  4.9910000E+003
 1.1209341E-008 ;  4.1520000E+003
 1.1219349E-008 ;  4.4270000E+003
 1.1229358E-008 ;  5.3290000E+003
 1.1239366E-008 ;  4.0350000E+003
 1.1249374E-008 ;  4.3770000E+003
 1.1259383E-008 ;  5.3100000E+003
 1.1269391E-008 ;  4.2440000E+003
 1.1279399E-008 ;  4.5980000E+003
 1.1289408E-008 ;  4.4660000E+003
 1.1299416E-008 ;  5.0230000E+003
 1.1309425E-008 ;  4.6470000E+003
 1.1319433E-008 ;  4.4440000E+003
 1.1329441E-008 ;  4.2930000E+003
 1.1339450E-008 ;  5.0720000E+003
 1.1349458E-008 ;  4.7600000E+003
 1.1359466E-008 ;  4.6940000E+003
 1.1369475E-008 ;  4.4670000E+003
 1.1379483E-008 ;  4.4160000E+003
 1.1389491E-008 ;  5.0920000E+003
 1.1399500E-008 ;  4.2250000E+003
 1.1409508E-008 ;  4.7870000E+003
 1.1419516E-008 ;  4.8060000E+003
 1.1429525E-008 ;  4.1770000E+003
 1.1439533E-008 ;  5.0880000E+003
 1.1449541E-008 ;  3.8970000E+003
 1.1459550E-008 ;  5.9460000E+003
 1.1469558E-008 ;  3.7370000E+003
 1.1479566E-008 ;  4.9620000E+003
 1.1489575E-008 ;  4.7290000E+003
 1.1499583E-008 ;  4.2200000E+003
 1.1509591E-008 ;  4.4490000E+003
 1.1519600E-008 ;  5.0490000E+003
 1.1529608E-008 ;  5.1200000E+003
 1.1539616E-008 ;  4.5780000E+003
 1.1549625E-008 ;  4.4240000E+003
 1.1559633E-008 ;  4.2680000E+003
 1.1569641E-008 ;  4.9000000E+003
 1.1579650E-008 ;  4.7950000E+003
 1.1589658E-008 ;  5.0540000E+003
 1.1599666E-008 ;  4.2900000E+003
 1.1609675E-008 ;  4.7990000E+003
 1.1619683E-008 ;  4.1810000E+003
 1.1629691E-008 ;  5.5200000E+003
 1.1639700E-008 ;  3.6560000E+003
 1.1649708E-008 ;  5.9530000E+003
 1.1659716E-008 ;  4.3430000E+003
 1.1669725E-008 ;  4.4640000E+003
 1.1679733E-008 ;  5.1180000E+003
 1.1689741E-008 ;  4.3760000E+003
 1.1699750E-008 ;  5.5280000E+003
 1.1709758E-008 ;  4.2290000E+003
 1.1719766E-008 ;  4.6860000E+003
 1.1729775E-008 ;  4.4310000E+003
 1.1739783E-008 ;  4.9740000E+003
 1.1749791E-008 ;  5.2400000E+003
 1.1759800E-008 ;  5.0790000E+003
 1.1769808E-008 ;  4.5610000E+003
 1.1779817E-008 ;  4.5310000E+003
 1.1789825E-008 ;  4.5260000E+003
 1.1799833E-008 ;  5.5880000E+003
 1.1809842E-008 ;  3.8230000E+003
 1.1819850E-008 ;  5.7640000E+003
 1.1829858E-008 ;  4.6860000E+003
 1.1839867E-008 ;  4.5350000E+003
 1.1849875E-008 ;  5.2130000E+003
 1.1859883E-008 ;  3.9400000E+003
 1.1869892E-008 ;  5.4480000E+003
 1.1879900E-008 ;  4.1720000E+003
 1.1889908E-008 ;  4.9070000E+003
 1.1899917E-008 ;  5.3670000E+003
 1.1909925E-008 ;  4.2730000E+003
 1.1919933E-008 ;  5.5430000E+003
 1.1929942E-008 ;  4.0950000E+003
 1.1939950E-008 ;  4.6390000E+003
 1.1949958E-008 ;  5.4970000E+003
 1.1959967E-008 ;  4.5040000E+003
 1.1969975E-008 ;  4.4050000E+003
 1.1979983E-008 ;  5.2170000E+003
 1.1989992E-008 ;  4.8690000E+003
 1.2000000E-008 ;  4.4370000E+003
